"severity","issueId","issueDescription","wcagConformance","url","context","howToFix","axeImpact","xpath","learnMore"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://www.devoted.com/terms-of-use/","<h1>Terms of Use</h1>","Element's background color could not be determined because it's partially obscured by another element","serious","h1","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/Q17QerINSZY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(1) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/pSkgnMFOY_k?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(2) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/iXi1YudIIqY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(3) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/es/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/BTjkUHEODz0?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(1) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/es/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/9aNKvXM5E_s?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(2) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/es/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/MfzuSo9Q9b0?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(3) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/es/aprender-sobre-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/9aNKvXM5E_s?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(1) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/es/aprender-sobre-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/MfzuSo9Q9b0?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(2) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/es/aprender-sobre-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/tCNiisa19QE?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(3) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/learn-about-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/pSkgnMFOY_k?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(1) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/learn-about-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/iXi1YudIIqY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(2) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://devoted.com/learn-about-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/tCNiisa19QE?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(3) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/Q17QerINSZY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(1) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/pSkgnMFOY_k?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(2) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/iXi1YudIIqY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(3) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/Q17QerINSZY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(1) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/pSkgnMFOY_k?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(2) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/iXi1YudIIqY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(3) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/learn-about-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/pSkgnMFOY_k?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(1) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/learn-about-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/iXi1YudIIqY?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(2) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","frame-title-unique","Frames must have a unique title attribute","wcag412","https://www.devoted.com/learn-about-devoted-health","<iframe class=""videoCarousel-module--youtubePlayer--a7011"" src=""https://www.youtube.com/embed/tCNiisa19QE?feature=oembed"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>","Element's title attribute is not unique","serious",".videoCarousel-module--video--dd9f4:nth-child(3) > .videoCarousel-module--youtubePlayerContainer--f2210 > .videoCarousel-module--youtubePlayer--a7011[title=""YouTube video player""][frameborder=""0""]","https://dequeuniversity.com/rules/axe/4.8/frame-title-unique?application=purple-a11y"
"needsReview","link-in-text-block","Links must be distinguishable without relying on color","wcag141","https://hello.devoted.com/evg/eng/guide-gen/lp-s1/24-1a/?utm_source=content_direct&utm_medium=homepage&utm_campaign=&utm_term=&utm_content=guide-hero&utm_cid=ZZCT00034","<a href=""https://devoted.com/terms-of-use"" id=""link-7h5h8t076m"" target=""_blank"" data-link-7h5h8t076m="""" class=""url-link"">terms and condition</a>","Element's contrast ratio could not be determined because of element overlap","serious","#link-7h5h8t076m","https://dequeuniversity.com/rules/axe/4.8/link-in-text-block?application=purple-a11y"
"needsReview","link-in-text-block","Links must be distinguishable without relying on color","wcag141","https://hello.devoted.com/evg/es/guide-gen/lp-s1/24-1a/?utm_source=content_direct&utm_medium=homepage&utm_campaign=&utm_term=&utm_content=guide-hero&utm_cid=ZZCT00035","<a href=""https://www.devoted.com/es/condiciones-de-uso"" id=""link-cxvljmmuag"" target=""_blank"" data-link-cxvljmmuag="""" class=""url-link""><u>términos y condiciones</u></a>","Element's contrast ratio could not be determined because of element overlap","serious","#link-cxvljmmuag","https://dequeuniversity.com/rules/axe/4.8/link-in-text-block?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<h3>Belonging Statement</h3>","Fix any of the following:   Element has insufficient color contrast of 3.94 (foreground color: #808080, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#belonging-statement > .container > .row > .col-md-8.col-12 > h3","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<h3>Core Values</h3>","Fix any of the following:   Element has insufficient color contrast of 3.64 (foreground color: #808080, background color: #f9f5f2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".col-sm-8 > h3","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<p class=""text-grey"">                    Our Members are our #1 priority. Our work puts them first.                  </p>","Fix any of the following:   Element has insufficient color contrast of 3.94 (foreground color: #808080, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".card-body > div > .text-grey","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<p class=""text-grey"">                  Setbacks don't discourage us. We bounce back and keep going.                </p>","Fix any of the following:   Element has insufficient color contrast of 3.94 (foreground color: #808080, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".bg-blue > .card-body > .text-grey","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<p class=""text-grey"">                  We set clear goals. Get them done. Then repeat.                </p>","Fix any of the following:   Element has insufficient color contrast of 3.94 (foreground color: #808080, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".bg-purple > .card-body > .text-grey","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<p class=""text-grey"">                  We build diverse teams and believe that we do our best work                  together.                </p>","Fix any of the following:   Element has insufficient color contrast of 3.94 (foreground color: #808080, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".bg-yellow > .card-body > .text-grey","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<h3>Benefits</h3>","Fix any of the following:   Element has insufficient color contrast of 3.94 (foreground color: #808080, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".col-sm-6 > h3","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<p class=""text-orange"">Eric, Product Management Leader</p>","Fix any of the following:   Element has insufficient color contrast of 3.14 (foreground color: #ff4713, background color: #f9f5f2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".active.carousel-item > .card-body > .text-orange","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<h3 style=""text-align: center"">Join OUR TEAM</h3>","Fix any of the following:   Element has insufficient color contrast of 3.4 (foreground color: #ffffff, background color: #ff4713, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#calloutbox > .row > .col-md-8.col-12 > h3","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<p>","Fix any of the following:   Element has insufficient color contrast of 3.89 (foreground color: #777777, background color: #efefef, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".col > p:nth-child(1)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://careers.devoted.com/","<p>              ©              <script>                document.write(new Date().getFullYear());              &lt;/script>2024              Devoted Health, Inc.&nbsp;&nbsp;<a href=""https://www.devoted.com/disclaimers"">Disclaimers</a>            </p>","Fix any of the following:   Element has insufficient color contrast of 3.89 (foreground color: #777777, background color: #efefef, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#footer > .container > .row > .col > p:nth-child(2)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<button class=""download-url-button button"">Explore</button>","Fix any of the following:   Element has insufficient color contrast of 3.17 (foreground color: #ffffff, background color: #62a03f, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1","serious",".download-url-button","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<pre class=""version""><!-- react-text: 65 --> <!-- /react-text --><!-- react-text: 66 -->unspecified<!-- /react-text --><!-- react-text: 67 --> <!-- /react-text --></pre>","Fix any of the following:   Element has insufficient color contrast of 3.75 (foreground color: #ffffff, background color: #7d8492, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1","serious",".version","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<span class=""url""><!-- react-text: 75 --> <!-- /react-text --><!-- react-text: 76 -->swagger.json<!-- /react-text --></span>","Fix any of the following:   Element has insufficient color contrast of 3.15 (foreground color: #4990e2, background color: #fafafa, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".url","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<span class=""opblock-summary-method"">GET</span>","Fix any of the following:   Element has insufficient color contrast of 2.31 (foreground color: #ffffff, background color: #61affe, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1","serious","button[aria-label=""get ​/Condition""] > .opblock-summary-method","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<span class=""opblock-summary-method"">GET</span>","Fix any of the following:   Element has insufficient color contrast of 2.31 (foreground color: #ffffff, background color: #61affe, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1","serious","button[aria-label=""get ​/Encounter""] > .opblock-summary-method","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<span class=""opblock-summary-method"">GET</span>","Fix any of the following:   Element has insufficient color contrast of 2.31 (foreground color: #ffffff, background color: #61affe, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1","serious","button[aria-label=""get ​/ExplanationOfBenefit""] > .opblock-summary-method","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<span class=""opblock-summary-method"">GET</span>","Fix any of the following:   Element has insufficient color contrast of 2.31 (foreground color: #ffffff, background color: #61affe, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1","serious","button[aria-label=""get ​/Medication""] > .opblock-summary-method","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<span class=""opblock-summary-method"">GET</span>","Fix any of the following:   Element has insufficient color contrast of 2.31 (foreground color: #ffffff, background color: #61affe, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1","serious","button[aria-label=""get ​/Patient""] > .opblock-summary-method","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/developers/fhir/swagger","<span class=""opblock-summary-method"">GET</span>","Fix any of the following:   Element has insufficient color contrast of 2.31 (foreground color: #ffffff, background color: #61affe, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1","serious","button[aria-label=""get ​/Patient​/{id}""] > .opblock-summary-method","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<span id=""serverSelectorName"">Server: Local Tester</span>","Fix any of the following:   Element has insufficient color contrast of 4.22 (foreground color: #9a9da0, background color: #343a40, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#serverSelectorName","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a class=""nav-link"" href=""https://github.com/hapifhir/hapi-fhir"">","Fix any of the following:   Element has insufficient color contrast of 4.22 (foreground color: #9a9da0, background color: #343a40, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".navbar-nav:nth-child(2) > .nav-item:nth-child(1) > .nav-link","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<a class=""nav-link"" href=""/about"">","Fix any of the following:   Element has insufficient color contrast of 4.22 (foreground color: #9a9da0, background color: #343a40, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","a[href$=""about""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""navBarButtonLabel"">Encoding</label>","Fix any of the following:   Element has insufficient color contrast of 3.62 (foreground color: #808080, background color: #f5f5f5, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious",".navBarButtonLabel:nth-child(2)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info"">			<input type=""radio"" name=""encoding"" id=""encode-xml"" value=""xml"">XML		</label>","Fix any of the following:   Element has insufficient color contrast of 3.04 (foreground color: #ffffff, background color: #17a2b8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#encodingBtnGroup > .btn-info:nth-child(2)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"mustFix","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<label class=""btn btn-info"">			<input type=""radio"" name=""encoding"" id=""encode-json"" value=""json"">JSON		</label>","Fix any of the following:   Element has insufficient color contrast of 3.04 (foreground color: #ffffff, background color: #17a2b8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1","serious","#encodingBtnGroup > .btn-info:nth-child(3)","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
